ID	DOCULECT	CONCEPT	VALUE	FORM	SEGMENTS	COGID	COGIDS	NOTE
15335	Tupinambá	DISCONTINUOUS NEGATION	nda   i	nda   i	nd a + i	614	527 523	
17557	Avá Canoeiro	DISCONTINUOUS NEGATION	na i	na i	n a + i	614	527 523	
18688	Anambe	DISCONTINUOUS NEGATION	ʃa i	ʃa i	ʃa i	149	524	In Anambé both morphemes occur next to each other (not discontinuously)
18701	Warazu	DISCONTINUOUS NEGATION	nã ʔɨ	nã ʔɨ	n ã + ʔ ɨ	614	527 523	
18707	Mawe	DISCONTINUOUS NEGATION	ɨt ʔi	ɨt ʔi	ɨ t + ʔ i	615	528 523	
18708	Awetí	DISCONTINUOUS NEGATION	ʔan ka	ʔan ka	ʔ a n + k a	614	527 526	
18709	Tembe	DISCONTINUOUS NEGATION	n i	n i	n + i	614	527 523	Boudin (1978) presents examples with a final i. This i has become ð in the modern language.
18710	Kaiowa	DISCONTINUOUS NEGATION	nd i	nd i	nd + i	614	527 523	
18711	Avá Canoeiro	DISCONTINUOUS NEGATION	n i	n i	n + i	614	527 523	
18712	Yuki	DISCONTINUOUS NEGATION	ma hiri	ma hiri	m a + h i r i	151	529 530	
18713	Kamajura	DISCONTINUOUS NEGATION	n i	n i	n + i	614	524 523	
14810	Tupinambá	SWITCH-REFERENCE 2.SG	e	e	e	344	274	
15283	Tupinambá	CONDITIONAL	mo	βeémo / meémo / mo / momo	m o	182	19	
18287	Karitiana	CONDITIONAL	j̃ɨ	j̃ɨ	j̃ ɨ	183	361	
18746	Tupinambá	CONDITIONAL	βeémo	βeémo / meémo / mo / momo	β e é + m o	182	187 19	Past
18747	Tupinambá	CONDITIONAL	meémo	βeémo / meémo / mo / momo	m e é + m o	182	187 19	Past
18748	Tupinambá	CONDITIONAL	momo	βeémo / meémo / mo / momo	m o + m o	182	19 19	
19117	Wayampi	CONDITIONAL	reme	reme	r e m e	182	19	
19119	Guajajara	CONDITIONAL	mehe	mehe	m e h e	182	19	
19120	Kayabi	CONDITIONAL	amu	amu / ramu	a m u	182	19	
19121	Kayabi	CONDITIONAL	ramu	amu / ramu	r a m u	182	19	
19122	Asuriní Tocantins	CONDITIONAL	amo	amo / ramo	a m o	182	19	
19123	Asuriní Tocantins	CONDITIONAL	ramo	ramo	r a m o	182	19	
19124	Old Guaraní	CONDITIONAL	ramõ	amõ / ramõ	r a m õ	182	19	
19125	Kaiowa	CONDITIONAL	ramo	ramo	r a m o	182	19	
19126	Old Guaraní	CONDITIONAL	amõ	amõ / ramõ	a m õ	182	19	
19127	Mbya	CONDITIONAL	ramo	ramo	r a m o	182	19	
19128	Tapirapé	CONDITIONAL	ramo	ramo	r a m o	182	19	
19129	Ka'apor	CONDITIONAL	rahã	rahã	r a h ã	1	704	
19130	Parintintin	CONDITIONAL	ame	ame / rame	a m e	182	19	
19131	Parintintin	CONDITIONAL	rame	ame / rame	r a m e	182	19	
15286	Tupinambá	ACTIVE (1.SG.CORR)	wi	wi	w i	29	396	
17574	Avá Canoeiro	ACTIVE (1.SG.CORR)	we	we	w e	29	396	
15313	Tupinambá	IMPERATIVE (2S)	e	e	e	416	732	
15314	Tupinambá	IMPERATIVE (2PL)	pe	pe	p e	40	733	
16116	Chiriguano	CONJUNCTION 	ẽne	ẽne	ẽ n e	450	367	
18750	Tupinambá	CONJUNCTION 	aʔe	aʔe / te	a ʔ e	186	368	'but'
19337	Tupinambá	CONJUNCTION 	te	aʔe / te	t e	745	738	
17352	Kokama	EXHORTATIVE MALE SPEECH	rawa	riawa / rawa	r a w a	514	705	
17934	Kokama	EXHORTATIVE MALE SPEECH	riawa	riawa / rawa	r ia w a	514	705	
17807	Tapiete	REFLEXIVE (1.PL INCL)	ɲai	ɲai	ɲ ai	533	646	combine with different set of roots (oral/nasal)
17925	Kokama	AFFECTIVE	tʃasu	tʃasu	tʃ a s u	159	319	
17926	Kokama	APPLICATIVE	tsupe	tsupe	ts u p e	161	267	
17927	Kokama	APPREHENSIVE MODALITY	era	era	e r a	162	266	
17928	Kokama	CERTAINTY MODALITY	tin	tin / tika	t i n	430	321	
19084	Kokama	CERTAINTY MODALITY	tika	tin / tika	t i k a	431	322	
17930	Kokama	COUNTER EXPECTATION MODALITY	tsapa	tsapa	ts a p a	190	386	
17931	Kokama	DISTRIBUTIVE	rapa	rapa	r a p a	88	37	
17933	Kokama	EXHORTATIVE FEMALE SPEECH	jawa	jawa	j a w a	98	362	
17936	Kokama	FINALATIVE	rupe	rupe	r u p e	746	739	
17939	Kokama	HYPOTHETICAL MODALITY	mia	mia	m ia	733	707	
17949	Kokama	PROGRESSIVE	ari	ari	a r i	748	741	
18319	Tupari	PROGRESSIVE	nã	nã	n ã	306	149	
18560	Gavião	PROGRESSIVE	ena	ena	e n a	747	740	
18845	Yuki	PROGRESSIVE	ta	ta	t a	749	742	
17951	Kokama	PURPOSE SUBORDINATOR	tsen	mira / tsen / tara	ts e n	750	743	
18240	Kokama	PURPOSE SUBORDINATOR	mira	mira / tsen / tara	m i r a	751	744	
18468	Kokama	PURPOSE SUBORDINATOR	tara	mira / tsen / tara	t a r a	752	745	
17952	Kokama	QUOTATIVE	na	na	n a	754	747	
18242	Karitiana	QUOTATIVE	iri	iri	i r i	753	746	
17955	Kokama	RELATIVIZER OF AGENT	tara	tara	t a r a	756	749	
17956	Kokama	RELATIVIZER OF LOCATION	tupa	tupa	t u p a	757	750	
17957	Kokama	REPORTATIVE MODALITY	ia	ia	ia	758	751	
18074	Awetí	REPORTATIVE MODALITY				0		
18148	Araweté	REPORTATIVE MODALITY				0		
18259	Karitiana	REPORTATIVE MODALITY				0		
18488	Omagua	REPORTATIVE MODALITY				0		
18605	Gavião	REPORTATIVE MODALITY				0		
17958	Kokama	RESTRICTIVE FOCUS	nan	nan	n a n	759	752	
18076	Awetí	RESTRICTIVE FOCUS				0		
18150	Araweté	RESTRICTIVE FOCUS				0		
18261	Karitiana	RESTRICTIVE FOCUS				0		
18490	Omagua	RESTRICTIVE FOCUS				0		
18607	Gavião	RESTRICTIVE FOCUS				0		
17959	Kokama	ROGATIVE	puri	puri	p u r i	760	753	
18078	Awetí	ROGATIVE				0		
18152	Araweté	ROGATIVE				0		
18264	Karitiana	ROGATIVE				0		
18493	Omagua	ROGATIVE				0		
18610	Gavião	ROGATIVE				0		
17961	Kokama	SIMILATIVE	ja	ja	j a	762	755	
18081	Awetí	SIMILATIVE				0		
18154	Araweté	SIMILATIVE	herĩ	herĩ	h e r ĩ	761	754	
18267	Karitiana	SIMILATIVE				0		
18496	Omagua	SIMILATIVE				0		
18613	Gavião	SIMILATIVE				0		
19076	Guajá	SIMILATIVE	nawɨ̃	nawɨ̃	n a w ɨ̃	407	253	
17962	Kokama	SPECULATIVE MODALITY	rai	rai	r ai	763	756	
18083	Awetí	SPECULATIVE MODALITY				0		
18156	Araweté	SPECULATIVE MODALITY				0		
18269	Karitiana	SPECULATIVE MODALITY				0		
18498	Omagua	SPECULATIVE MODALITY				0		
18615	Gavião	SPECULATIVE MODALITY				0		
17963	Kokama	TEMPORAL SUBORDINATOR	puka	puka	p u k a	764	757	
18089	Awetí	TEMPORAL SUBORDINATOR				0		
18160	Araweté	TEMPORAL SUBORDINATOR				0		
18274	Karitiana	TEMPORAL SUBORDINATOR				0		
18503	Omagua	TEMPORAL SUBORDINATOR				0		
18622	Gavião	TEMPORAL SUBORDINATOR				0		
17964	Kokama	UNCERTAINTY MODALITY	taka	taka	t a k a	765	758	
18095	Awetí	UNCERTAINTY MODALITY				0		
18163	Araweté	UNCERTAINTY MODALITY				0		
18280	Karitiana	UNCERTAINTY MODALITY				0		
18511	Omagua	UNCERTAINTY MODALITY				0		
18630	Gavião	UNCERTAINTY MODALITY				0		
17965	Kokama	VENITIVE ASPECT	uri	uri	u r i	766	759	
18097	Awetí	VENITIVE ASPECT				0		
18165	Araweté	VENITIVE ASPECT				0		
18282	Karitiana	VENITIVE ASPECT				0		
18513	Omagua	VENITIVE ASPECT				0		
18632	Gavião	VENITIVE ASPECT				0		
17966	Kokama	VERBALIZER	ra	ra	r a	767	760	
18098	Awetí	VERBALIZER				0		
18166	Araweté	VERBALIZER				0		
18283	Karitiana	VERBALIZER				0		
18386	Mekens	VERBALIZER	na	na	n a	333	178	
18514	Omagua	VERBALIZER				0		
18633	Gavião	VERBALIZER	ná	ná	n á	333	178	
19047	Wayoro	VERBALIZER	kwa	kwa / kara	kʷ a	334	179	
19048	Wayoro	VERBALIZER	kara	kwa / kara	k a r a	335	180	
17967	Kokama	DENOMINAL VERBALIZER	jara	jara	j a r a	477	413	
17970	Kokama	PRONOMINAL FIRST PERSON PLURAL EXCLUSIVE FEMALE SPEECH	penu	penu	p e n u	768	761	
18447	Omagua	PRONOMINAL FIRST PERSON PLURAL EXCLUSIVE FEMALE SPEECH	tsmá	tsm(á)	ts m á	769	762	
17971	Kokama	PRONOMINAL FIRST PERSON PLURAL EXCLUSIVE MALE SPEECH	tana	tana	t a n a	770	763	
18448	Omagua	PRONOMINAL FIRST PERSON PLURAL EXCLUSIVE MALE SPEECH	taná	tan(á)	t a n á	770	763	
17972	Kokama	PRONOMINAL FIRST PERSON SINGULAR LONG FORM FEMALE SPEECH	etse	etse	e ts e	771	764	
18450	Omagua	PRONOMINAL FIRST PERSON SINGULAR LONG FORM FEMALE SPEECH	tsi	tsi	ts i	771	764	
17973	Kokama	PRONOMINAL FIRST PERSON SINGULAR MALE SPEECH	ta	ta	t a	772	765	
18451	Omagua	PRONOMINAL FIRST PERSON SINGULAR MALE SPEECH	tá	tá	t á	772	765	
17974	Kokama	PRONOMINAL FIRST PERSON SINGULAR SHORT FORM FEMALE SPEECH	tsa	tsa	ts a	773	766	
18452	Omagua	PRONOMINAL FIRST PERSON SINGULAR SHORT FORM FEMALE SPEECH	ts	ts	t s	773	766	
17975	Kokama	PRONOMINAL SECOND PERSON SINGULAR LONG FORM	ene	ene	e n e	774	767	
18454	Omagua	PRONOMINAL SECOND PERSON SINGULAR LONG FORM	mɪ	mɪ	m ɪ	775	768	
17976	Kokama	PRONOMINAL SECOND PERSON SINGULAR SHORT FORM	na	na	n a	776	769	
18455	Omagua	PRONOMINAL SECOND PERSON SINGULAR SHORT FORM	n	n	n	776	769	
17977	Kokama	PRONOMINAL THIRD PERSON PLURAL FEMALE SPEECH	inu	inu	i n u	777	770	
18456	Omagua	PRONOMINAL THIRD PERSON PLURAL FEMALE SPEECH	iná	in(á)	i n á	777	770	
17978	Kokama	PRONOMINAL THIRD PERSON PLURAL MALE SPEECH	rana	rana	r a n a	778	771	
18457	Omagua	PRONOMINAL THIRD PERSON PLURAL MALE SPEECH	raná	ran(á)	r a n á	778	771	
17979	Kokama	PRONOMINAL THIRD PERSON SINGULAR FEMALE SPEECH OBJECT	ai	ai	ai	779	772	
17980	Kokama	PRONOMINAL THIRD PERSON SINGULAR LONG FORM FEMALE SPEECH	ai	ai	ai	780	773	
17981	Kokama	PRONOMINAL THIRD PERSON SINGULAR LONG FORM MALE SPEECH	uri	uri	u r i	781	774	
17982	Kokama	PRONOMINAL THIRD PERSON SINGULAR MALE SPEECH OBJECT	ura	ura	u r a	782	775	
17983	Kokama	PRONOMINAL THIRD PERSON SINGULAR MALE SPEECH THEME SUBJECT	ura	ura	u r a	783	776	
17984	Kokama	PRONOMINAL THIRD PERSON SINGULAR SHORT FORM FEMALE SPEECH	ja	ja	j a	784	777	
17985	Kokama	PRONOMINAL THIRD PERSON SINGULAR SHORT FORM MALE SEECH	ra	ra	r a	785	778	
17986	Kokama	PRONOMINAL FIRST PERSON PLURAL INCLUSIVE	ini	ini	i n i	786	779	
18449	Omagua	PRONOMINAL FIRST PERSON PLURAL INCLUSIVE	ini	in(i)	i n i	786	779	
17987	Kokama	PRONOMINAL SECOND PERSON PLURAL	epe	epe	e p e	787	780	
18453	Omagua	PRONOMINAL SECOND PERSON PLURAL	ɪpɪ	ɪpɪ	ɪ p ɪ	787	780	
17990	Awetí	NARRATIVE FORM	an yka	an yka / ka	a n + y k a	788	781	
19340	Awetí	NARRATIVE FORM	ka	an yka / ka	k a	789	782	
17996	Awetí	NOMINAL PAST	put	(p)ut	p u t	790	783	
18807	Guajajara	NOMINAL PAST	er	kwer / er / ŋwer / wer	e r	473	784	
18854	Yuki	NOMINAL PAST	gwe	gwe	kʷ e	473	784	
18855	Yuki	NOMINAL PAST	gwagwe	gwagwe	kʷ a kʷ e	473	784	Distant
19223	Tupinambá	NOMINAL PAST	pwer	pwer / er	p ue r	473	784	
19224	Tupinambá	NOMINAL PAST	er	pwer / er	e r	473	784	
19225	Asuriní Tocantins	NOMINAL PAST	kwer	kwer / wer	kʷ e r	473	784	
19226	Asuriní Tocantins	NOMINAL PAST	wer	wer	w e r	473	784	
19227	Guajajara	NOMINAL PAST	kwer	kwer / er / ŋwer / wer	kʷ e r	473	784	
19228	Guajajara	NOMINAL PAST	wer	kwer / er / ŋwer / wer	w e r	473	784	
19229	Guajajara	NOMINAL PAST	ŋwer	kwer / er / ŋwer / wer	ŋʷ e r	473	784	
19230	Wayampi	NOMINAL PAST	e	ŋwe / kwe / we / e	e	473	784	
19231	Wayampi	NOMINAL PAST	we	ŋwe / kwe / we / e	w e	473	784	
19232	Wayampi	NOMINAL PAST	kwe	ŋwe / kwe / we / e	kʷ e	473	784	
19233	Wayampi	NOMINAL PAST	ŋwe	ŋwe / kwe / we / e	ŋʷ e	473	784	
19234	Mbya	NOMINAL PAST	ŋwe	ŋwe / kwe / we / e	ŋʷ e	473	784	
19235	Mbya	NOMINAL PAST	e	ŋwe / kwe / we / e	e	473	784	
19236	Mbya	NOMINAL PAST	we	ŋwe / kwe / we / e	w e	473	784	
19237	Mbya	NOMINAL PAST	kwe	ŋwe / kwe / we / e	kʷ e	473	784	
19238	Kaiowa	NOMINAL PAST	ŋwe	ŋwe / kwe / we / e	ŋʷ e	473	784	
19239	Kaiowa	NOMINAL PAST	e	ŋwe / kwe / we / e	e	473	784	
19240	Kaiowa	NOMINAL PAST	we	ŋwe / kwe / we / e	w e	473	784	
19241	Kaiowa	NOMINAL PAST	kwe	ŋwe / kwe / we / e	kʷ e	473	784	
19242	Ka'apor	NOMINAL PAST	ŋwer	ŋwer / kwer	ŋʷ e r	473	784	
19243	Ka'apor	NOMINAL PAST	kwer	ŋwer / kwer	kʷ e r	473	784	
19244	Parintintin	NOMINAL PAST	ŋwer	ŋwer / kwer / ruer / awer	ŋʷ e r	473	784	
19245	Parintintin	NOMINAL PAST	awer	ŋwer / kwer / ruer / awer	kʷ e r	473	784	
19246	Parintintin	NOMINAL PAST	ruer	ŋwer / kwer / ruer / awer	r ue r	473	784	
19247	Parintintin	NOMINAL PAST	kwer	ŋwer / kwer / ruer / awer	a ue r	473	784	
17997	Awetí	NOMINALIZATION (CIRCUMSTANCE)	tepawut	tepawut	t e p a w u t	791	786	
19171	Parintintin	NOMINALIZATION (CIRCUMSTANCE)	taβ	taβ / haβ	t a β	33	785	
19172	Tupinambá	NOMINALIZATION (CIRCUMSTANCE)	taβ	taβ / saβ	t a β	33	785	
19173	Kamajura	NOMINALIZATION (CIRCUMSTANCE)	tap	tap / aw	t a p	33	785	
19174	Kayabi	NOMINALIZATION (CIRCUMSTANCE)	ap	ap / aw	a p	33	785	
19175	Asuriní Tocantins	NOMINALIZATION (CIRCUMSTANCE)	aw	aw	a w	33	785	
19176	Guajajara	NOMINALIZATION (CIRCUMSTANCE)	aw	aw / haw	a w	33	785	
19177	Tapirapé	NOMINALIZATION (CIRCUMSTANCE)	ãw	ãw	ã w	33	785	
19178	Chiriguano	NOMINALIZATION (CIRCUMSTANCE)	aw	aw	a w	33	785	
19179	Mbya	NOMINALIZATION (CIRCUMSTANCE)	aw	aw	a w	33	785	
19180	Wayampi	NOMINALIZATION (CIRCUMSTANCE)	aw	aw	a w	33	785	
19181	Guarayo	NOMINALIZATION (CIRCUMSTANCE)	aw	aw / ca	a w	33	785	
19182	Tupinambá	NOMINALIZATION (CIRCUMSTANCE)	saβ	aβ / saβ	s a β	33	785	
19183	Guarayo	NOMINALIZATION (CIRCUMSTANCE)	ca	aw / ca	c a	33	785	
19184	Parintintin	NOMINALIZATION (CIRCUMSTANCE)	haβ	aβ / haβ	h a β	33	785	
19185	Guajajara	NOMINALIZATION (CIRCUMSTANCE)	haw	aw / haw	h a w	33	785	
19186	Ka'apor	NOMINALIZATION (CIRCUMSTANCE)	hap	hap	h a p	33	785	
19187	Kaiowa	NOMINALIZATION (CIRCUMSTANCE)	haw	haw	h a w	33	785	
19189	Kamajura	NOMINALIZATION (CIRCUMSTANCE)	aw	tap / aw	a w	33	785	
19190	Kayabi	NOMINALIZATION (CIRCUMSTANCE)	aw	ap / aw	a w	33	785	
19191	Wayampi	NOMINALIZATION (CIRCUMSTANCE)	ta	ta	t a	33	785	
19192	Asuriní Tocantins	NOMINALIZATION (CIRCUMSTANCE)	taw	aw / taw	t a w	33	785	
17998	Awetí	NOMINALIZATION (PLACE)	ap	ap	a p	792	787	also locative nmlz
17999	Awetí	NOMINALIZATION (STATIVE)	ɨtu	ɨtu	ɨ t u	793	788	
18004	Awetí	NON-FUTURE	t	t	t	288	132	
18290	Karitiana	NON-FUTURE	n	n	n	794	789	
18978	Wayoro	NON-FUTURE	t	t / n	t	288	132	
18979	Wayoro	NON-FUTURE	n	t / n	n	794	789	
18008	Awetí	OBJECT MARKER	i	i	i	143	790	
18687	Xipaya	OBJECT MARKER	de	de	d e	142	791	
18011	Awetí	OPTATIVE	tu	tu / tut	t u	795	792	
18522	Omagua	OPTATIVE	tina	tina	t i n a	797	794	
18721	Tupinambá	OPTATIVE	mo mã	mo mã / temo mã / meʔĩmo mã / meʔĩ mã	m o + m ã	168	795 796	mo in the second position, mã clause final
18722	Tupinambá	OPTATIVE	temo mã 	mo mã / temo mã / meʔĩmo mã / meʔĩ mã	t e m o + m ã	168	795 796	temo in the second position, mã clause final
18724	Tupinambá	OPTATIVE	meʔĩ mã	mo mã / temo mã / meʔĩmo mã / meʔĩ mã	m e ʔ ĩ + m ã	169	797 796	meʔĩ in the second position, mã clause final
18844	Yuki	OPTATIVE	t	t	t	796	793	
18940	Chiriguano	OPTATIVE	t	t	t	796	793	
18026	Awetí	POSSESSOR/INACTIVE (3S FEMALE SPEECH)	i	i / t / ta'i	i	798	798	
18209	Awetí	POSSESSOR/INACTIVE (3S FEMALE SPEECH)	ta'i	i / t / ta'i	t a ʔ i	800	800	
18552	Awetí	POSSESSOR/INACTIVE (3S FEMALE SPEECH)	t	i / t / ta'i	t	799	799	
18027	Awetí	POSSESSOR/INACTIVE (3S MALE SPEECH)	nã	nā / tsā	n ã	801	801	
18553	Awetí	POSSESSOR/INACTIVE (3S MALE SPEECH)	tsā	nā / tsā	ts ā	802	802	
18067	Awetí	RELATIONAL (ABSOLUTE)	e	e	e	803	803	
18080	Awetí	SENTENCE-FINAL PARTICLE	aʔɨn	aʔɨn	a ʔ ɨ n	804	804	
18645	Zoro	SENTENCE-FINAL PARTICLE	a	a	a	141	805	
18087	Awetí	SWITCH REFERENCE	kpi	kpi	k p i	805	806	
18088	Awetí	TELIC	ti	ti	t i	806	807	
18092	Awetí	TOPICALIZER (FEMALE SPEECH)	uja	uja / akyi / akakyi	uia	808	809	
18172	Awetí	TOPICALIZER (FEMALE SPEECH)	akakyi	uja / akyi / akakyi	a k a k ɨ i	807	808	
18625	Awetí	TOPICALIZER (FEMALE SPEECH)	akyi	uja / akyi / akakyi	a k ɨi	807	808	
18093	Awetí	TOPICALIZER (MALE SPEECH)	jatã	jatã / kitã / itã	j a t ã	809	810	
18278	Awetí	TOPICALIZER (MALE SPEECH)	itã	jatã / kitã / itã	i t ã	810	811	
18626	Awetí	TOPICALIZER (MALE SPEECH)	kitã	jatã / kitã / itã	k i t ã	810	811	
18140	Araweté	REITERATIVE ASPECT	aʔɨ	aʔɨ	a ʔ ɨ	755	748	
18141	Araweté	RELATIONAL (GENERIC)	t	t	t	811	812	
18176	Araweté	COIBITIVE	hana	hana	h a n a	439	333	
18177	Araweté	PERLATIVE	upi	upi	u p i	812	813	
18538	Gavião	PERLATIVE	mi	mi	m i	813	814	
18181	Araweté	INCEPTIVE ASPECT	ipi	ipi	i p i	734	708	
18186	Araweté	PROSPECTIVE	rĩ	rĩ / nĩ	r ĩ	814	815	
19341	Araweté	PROSPECTIVE	nĩ	rĩ / nĩ	n ĩ	814	815	
18188	Araweté	TOPIC	we	we	w e	815	816	
18936	Chiriguano	TOPIC	we	we	w e	815	816	
18189	Araweté	SUPERESSIVE	uhe	uhe	u h e	816	817	
18272	Karitiana	SUPERESSIVE				0		
18501	Omagua	SUPERESSIVE				0		
18517	Omagua	SUPERESSIVE	aɾɪwa	aɾɪwa	a ɾ ɪ w a	817	818	
18619	Gavião	SUPERESSIVE				0		
18620	Gavião	SUPERESSIVE				0		
18284	Karitiana	ADJECTIVIZER	dna	dna	dn a	66	314	
18387	Mekens	ADJECTIVIZER	pit	pit	p i t	65	7	
18286	Karitiana	REFERENTIAL ASPECT	daki	daki	d a k i	133	819	
18291	Karitiana	PASSIVE	a	a	a	819	821	
18394	Tupari	PASSIVE	psit	psit	ps i t	297	140	
18535	Gavião	PASSIVE	we	we	w e	818	820	
19031	Makurap	PASSIVE	e	e	e	818	820	
18292	Karitiana	OBLIQUE	tɨ	tɨ	t ɨ	292	142	
18395	Mekens	OBLIQUE	pe	pe	p e	290	134	Oblique marker
19023	Akuntsu	OBLIQUE	pe	pe	p e	290	134	Oblique marker
19025	Wayoro	OBLIQUE	mẽ	mẽ	m ẽ	290	134	Oblique marker
19026	Makurap	OBLIQUE	pe	pe	p e	290	134	Same as 'dative'
19307	Tupari	OBLIQUE			e r e	568	822	Postposition
18399	Mekens	NON_ASSERTIVE	kẽrã	kẽrã	k ẽ r ã	286	130	
18959	Wayoro	NON_ASSERTIVE	ngwat	ngwat	n gʷ a t	287	131	
18401	Mekens	PREDICATIZER	ne	ne	n e	305	148	
18443	Omagua	PREDICATIZER				0		
18559	Gavião	PREDICATIZER				0		
18402	Mekens	TRANSITIVIZER	ka	ka / kwa	k a	329	174	
19043	Mekens	TRANSITIVIZER	kwa	ka / kwa	kʷ a	328	173	Plural action
19044	Akuntsu	TRANSITIVIZER	ka	ka / kwa	k a	329	174	
19045	Akuntsu	TRANSITIVIZER	kwa	ka / kwa	kʷ a	328	173	
18404	Mekens	RESUMPTIVE	ra	ra	r a	323	168	
18515	Omagua	PROLATIVE	ɾupɪ	ɾupɪ	ɾ u p ɪ	299	823	
18518	Omagua	SUBESSIVE	wɨɾɨpɪ	wɨɾɨpɪ	w ɨ ɾ ɨ p ɪ	820	824	
18634	Gavião	CLASSIFIER (HOLE)	áav	áav	áa v	435	327	
18635	Gavião	CLASSIFIER (PLAIN)	sábée	sábée	s á b é e	436	328	
18636	Gavião	CLASSIFIER (ROUND)	ʔà	ʔà	ʔ à	437	329	
18637	Gavião	CLASSIFIER (SEED)	káv	káv / gáv	k á v	438	330	
19085	Gavião	CLASSIFIER (SEED)	gáv	káv / gáv	g á v	438	330	
18666	Teko	NOMINALIZER ADVERBIAL	war	(e)war / wan	w a r	38	825	
19206	Tupinambá	NOMINALIZER ADVERBIAL	swar	swar / nwar	s w a r	38	825	
19207	Old Guaraní	NOMINALIZER ADVERBIAL	cwa	cwa	kʷ a	38	825	
19208	Asuriní Tocantins	NOMINALIZER ADVERBIAL	war	war	w a r	38	825	
19209	Wayampi	NOMINALIZER ADVERBIAL	war	war / wa	w a r	38	825	
19210	Kayabi	NOMINALIZER ADVERBIAL	war	war / wat	w a r	38	825	
19211	Chiriguano	NOMINALIZER ADVERBIAL	wa	wa	w a	38	825	
19212	Mbya	NOMINALIZER ADVERBIAL	wa	wa	w a	38	825	
19213	Guarayo	NOMINALIZER ADVERBIAL	nar	nar	n a r	38	825	
19214	Tupinambá	NOMINALIZER ADVERBIAL	nwar	swar / nwar	n w a r	38	825	
19215	Wayampi	NOMINALIZER ADVERBIAL	wa	war / wa	w a	38	825	
19216	Kayabi	NOMINALIZER ADVERBIAL	wat	war / wat	w a t	38	825	
18667	Teko	NOMINALIZER INSTRUMENTAL	a	a	a	821	826	
18674	Teko	NEGATION CONSTITUENT	nuwã	nuwã / waɨ	n u w ã	599	503	
18696	Teko	NEGATION CONSTITUENT	waɨ	nuwã / waɨ	w aɨ	14	501	
19315	Guajá	NEGATION CONSTITUENT	rawɨ̃ ipé	rawɨ̃ ipé	r a w ɨ̃ + i p é	14	501 502	
19316	Akuntsu	NEGATION CONSTITUENT	nom	nom	n o m	145	515	
18675	Teko	PLURAL OBJECT	kom	kom	k o m	822	827	
18676	Teko	PLURAL PREDICATE	oŋ	oŋ	o ŋ	823	828	
18679	Ka'apor	INDEPENDENT PRONOUN (1PL)	jane	jane	j a n e	824	829	
18680	Ka'apor	AGREEMENT MARKER 1.SG	a	a	a	17	277	
18681	Ka'apor	AGREEMENT MARKER 2.SG	re	re / ere / e	r e	137	279	
19342	Ka'apor	AGREEMENT MARKER 2.SG	ere	re / ere / e	e r e	137	279	
19343	Ka'apor	AGREEMENT MARKER 2.SG	e	re / ere / e	e	137	279	
18682	Ka'apor	AGREEMENT MARKER 2.PL.	pe	pe	p e	136	278	
18683	Ka'apor	AGREEMENT MARKER 1.PL	ja	ja	j a	138	276	
18686	Ka'apor	POSSESSOR/INACTIVE (1PL.)	jane	jane	j a n e	825	830	Ka'apor does not have the inclusive-exclusive distinction. Independent pronouns are used for marking possession.
18693	Nheengatu	POSSESSOR/INACTIVE (1PL.)	jane	jane	j a n e	825	830	Nheengatu does not have the inclusive-exclusive distinction. Independent pronouns are used for marking possession.
18702	Mbya	INCOMPLETIVE	teri	teri	t e r i	826	831	Carvalho (2013)
18745	Kamajura	COMPARATIVE	wite	wite	w i t e	80	340	
18761	Tupinambá	VOCATIVE (MASC)	we	we / wɨ	w e	204	378	
18764	Tupinambá	VOCATIVE (MASC)	wɨ	we / wɨ	w ɨ	204	378	
18762	Tupinambá	VOCATIVE (FEM)	ju	ju / jo	j u	203	832	
18763	Tupinambá	VOCATIVE (FEM)	jo	ju / jo	j o	203	832	
18768	Kokama	POSTPOSITION NOMINALIZER	n	n	n	201	833	
18784	Mawe	REFLEXIVE 3	to	to	t o	827	834	
18788	Mawe	FEMININE	warɨʔi	warɨʔi	w a r ɨ ʔ i	828	835	
18790	Mawe	CAUSAL	pote	pote	p o t e	829	836	
18796	Kamajura	IMINENT ASPECT	potat	potat	p o t a t	830	837	Literally 'want'
18805	Guajajara	ADVERBIAL TOPICALIZER	n	n	n	157	315	
18830	Yuki	BENEFACTIVE	je	je	j e	420	294	
18834	Yuki	NOMINALIZER POSSESSOR	rerekua	rerekua	r e r e k ua	831	838	
18838	Yuki	INFINITIVE	ja	ja	j a	832	839	
18863	Yuki	PORTMANTEAU 1 -> 2 (SG)	are	are	a r e	833	96	
18864	Yuki	REPETITIVE ASPECT	ji	ji	j i	834	840	
18868	Yuki	SILENTIVE ASPECT	jee	jee	j ee	835	841	mood?
18869	Yuki	INTERRUPTIVE ASPECT	gua	gua	kʷ a	836	842	
18871	Yuki	SIMULTANEOUS ASPECT	bai	bai	b ai	837	843	
18872	Yuki	DISGUSTIVE	chĩĩ	chĩĩ	tʃ ĩĩ	501	441	
18873	Yuki	LIMITED ACTION (POSITIVE)	yõ	yõ	iõ	838	844	
18874	Yuki	LIMITED ACTION (NEGATIVE)	yõã	yõã	j õã	150	525	
18875	Yuki	FAILED ACTION	ãmba	ãmba / ãma	ã m b a	839	845	
18876	Yuki	FAILED ACTION	ãma	ãmba / ãma	ã m a	839	845	
18877	Yuki	PROPOSITION ASPECT	jagõ	jagõ / agõ	j a g õ	840	846	
